ProgrNum,PacketType,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,Q0,Q1,Q2,Q3,Vbat
0,129,1286,15832,-612,0,0,0,0,0,0,0,0,0,0,0
1,129,842,16022,-628,0,0,0,0,0,0,0,0,0,0,0
2,129,1008,15948,-744,0,0,0,0,0,0,0,0,0,0,0
3,129,1092,15796,-644,0,0,0,0,0,0,0,0,0,0,0
4,129,682,15610,-528,0,0,0,0,0,0,0,0,0,0,0
5,129,182,16612,-664,0,0,0,0,0,0,0,0,0,0,0
6,129,1638,16436,-1242,0,0,0,0,0,0,0,0,0,0,0
7,129,946,16732,-516,0,0,0,0,0,0,0,0,0,0,0
8,129,-36,16182,-810,0,0,0,0,0,0,0,0,0,0,0
9,129,1196,16244,-822,0,0,0,0,0,0,0,0,0,0,0
10,129,1152,16032,-1046,0,0,0,0,0,0,0,0,0,0,0
11,129,308,16440,-912,0,0,0,0,0,0,0,0,0,0,0
12,129,-194,16338,-1056,0,0,0,0,0,0,0,0,0,0,0
13,129,1058,16460,-1068,0,0,0,0,0,0,0,0,0,0,0
14,129,788,16174,-1158,0,0,0,0,0,0,0,0,0,0,0
15,129,648,16468,-1328,0,0,0,0,0,0,0,0,0,0,0
16,129,1676,16230,-1280,0,0,0,0,0,0,0,0,0,0,0
17,129,1080,16114,-1092,0,0,0,0,0,0,0,0,0,0,0
18,129,1360,16176,-1022,0,0,0,0,0,0,0,0,0,0,0
19,129,1252,16024,-1096,0,0,0,0,0,0,0,0,0,0,0
20,129,1764,16600,-1550,0,0,0,0,0,0,0,0,0,0,0
21,129,654,17612,-1642,0,0,0,0,0,0,0,0,0,0,0
22,129,1968,16960,-1882,0,0,0,0,0,0,0,0,0,0,0
23,129,1814,17710,-2552,0,0,0,0,0,0,0,0,0,0,0
24,129,1946,17974,-2408,0,0,0,0,0,0,0,0,0,0,0
25,129,2090,18324,-2272,0,0,0,0,0,0,0,0,0,0,0
26,129,1258,18070,-1504,0,0,0,0,0,0,0,0,0,0,0
27,129,-476,17602,-552,0,0,0,0,0,0,0,0,0,0,0
28,129,-1528,18202,128,0,0,0,0,0,0,0,0,0,0,0
29,129,-2046,18628,490,0,0,0,0,0,0,0,0,0,0,0
30,129,660,17740,-180,0,0,0,0,0,0,0,0,0,0,0
31,129,664,16784,-292,0,0,0,0,0,0,0,0,0,0,0
32,129,1142,16758,-72,0,0,0,0,0,0,0,0,0,0,0
33,129,-104,16354,68,0,0,0,0,0,0,0,0,0,0,0
34,129,-162,16776,214,0,0,0,0,0,0,0,0,0,0,0
35,129,-2064,16684,-44,0,0,0,0,0,0,0,0,0,0,0
36,129,-736,14652,-414,0,0,0,0,0,0,0,0,0,0,0
