ProgrNum,PacketType,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,Q0,Q1,Q2,Q3,Vbat
0,129,702,16426,1376,0,0,0,0,0,0,0,0,0,0,0
1,129,584,16444,1214,0,0,0,0,0,0,0,0,0,0,0
2,129,682,16428,1300,0,0,0,0,0,0,0,0,0,0,0
3,129,672,16380,1228,0,0,0,0,0,0,0,0,0,0,0
4,129,664,16436,1386,0,0,0,0,0,0,0,0,0,0,0
5,129,594,16340,1144,0,0,0,0,0,0,0,0,0,0,0
6,129,678,16482,1252,0,0,0,0,0,0,0,0,0,0,0
7,129,622,16360,1304,0,0,0,0,0,0,0,0,0,0,0
8,129,664,16458,1152,0,0,0,0,0,0,0,0,0,0,0
9,129,760,16462,1258,0,0,0,0,0,0,0,0,0,0,0
10,129,760,16406,1462,0,0,0,0,0,0,0,0,0,0,0
11,129,792,16490,1214,0,0,0,0,0,0,0,0,0,0,0
12,129,734,16384,1412,0,0,0,0,0,0,0,0,0,0,0
13,129,760,16342,1406,0,0,0,0,0,0,0,0,0,0,0
14,129,808,16406,1308,0,0,0,0,0,0,0,0,0,0,0
15,129,764,16470,1236,0,0,0,0,0,0,0,0,0,0,0
16,129,674,16458,1244,0,0,0,0,0,0,0,0,0,0,0
17,129,796,16422,1212,0,0,0,0,0,0,0,0,0,0,0
18,129,780,16318,1270,0,0,0,0,0,0,0,0,0,0,0
19,129,796,16470,1200,0,0,0,0,0,0,0,0,0,0,0
20,129,736,16482,1282,0,0,0,0,0,0,0,0,0,0,0
21,129,786,16430,1112,0,0,0,0,0,0,0,0,0,0,0
22,129,704,16480,1094,0,0,0,0,0,0,0,0,0,0,0
23,129,642,16486,1156,0,0,0,0,0,0,0,0,0,0,0
24,129,702,16370,1206,0,0,0,0,0,0,0,0,0,0,0
25,129,796,16412,806,0,0,0,0,0,0,0,0,0,0,0
26,129,876,16382,1120,0,0,0,0,0,0,0,0,0,0,0
27,129,774,16550,990,0,0,0,0,0,0,0,0,0,0,0
28,129,712,16398,1146,0,0,0,0,0,0,0,0,0,0,0
29,129,722,16454,1080,0,0,0,0,0,0,0,0,0,0,0
30,129,746,16442,928,0,0,0,0,0,0,0,0,0,0,0
31,129,724,16380,820,0,0,0,0,0,0,0,0,0,0,0
32,129,842,16414,978,0,0,0,0,0,0,0,0,0,0,0
33,129,716,16482,994,0,0,0,0,0,0,0,0,0,0,0
34,129,758,16440,962,0,0,0,0,0,0,0,0,0,0,0
35,129,842,16434,848,0,0,0,0,0,0,0,0,0,0,0
36,129,756,16350,812,0,0,0,0,0,0,0,0,0,0,0
37,129,732,16414,882,0,0,0,0,0,0,0,0,0,0,0
38,129,726,16382,940,0,0,0,0,0,0,0,0,0,0,0
39,129,774,16428,844,0,0,0,0,0,0,0,0,0,0,0
40,129,864,16488,868,0,0,0,0,0,0,0,0,0,0,0
41,129,850,16488,898,0,0,0,0,0,0,0,0,0,0,0
42,129,770,16442,1054,0,0,0,0,0,0,0,0,0,0,0
43,129,804,16392,704,0,0,0,0,0,0,0,0,0,0,0
44,129,832,16462,1014,0,0,0,0,0,0,0,0,0,0,0
45,129,862,16494,906,0,0,0,0,0,0,0,0,0,0,0
46,129,780,16356,860,0,0,0,0,0,0,0,0,0,0,0
47,129,782,16322,730,0,0,0,0,0,0,0,0,0,0,0
48,129,758,16390,956,0,0,0,0,0,0,0,0,0,0,0
49,129,902,16364,884,0,0,0,0,0,0,0,0,0,0,0
50,129,786,16430,958,0,0,0,0,0,0,0,0,0,0,0
51,129,864,16410,844,0,0,0,0,0,0,0,0,0,0,0
52,129,788,16462,996,0,0,0,0,0,0,0,0,0,0,0
53,129,846,16488,988,0,0,0,0,0,0,0,0,0,0,0
54,129,852,16474,1052,0,0,0,0,0,0,0,0,0,0,0
55,129,758,16494,874,0,0,0,0,0,0,0,0,0,0,0
56,129,794,16436,884,0,0,0,0,0,0,0,0,0,0,0
57,129,756,16398,1000,0,0,0,0,0,0,0,0,0,0,0
58,129,746,16496,856,0,0,0,0,0,0,0,0,0,0,0
59,129,716,16416,880,0,0,0,0,0,0,0,0,0,0,0
60,129,696,16480,890,0,0,0,0,0,0,0,0,0,0,0
61,129,730,16444,856,0,0,0,0,0,0,0,0,0,0,0
62,129,714,16510,896,0,0,0,0,0,0,0,0,0,0,0
63,129,730,16436,724,0,0,0,0,0,0,0,0,0,0,0
64,129,706,16480,772,0,0,0,0,0,0,0,0,0,0,0
65,129,730,16488,722,0,0,0,0,0,0,0,0,0,0,0
66,129,722,16410,820,0,0,0,0,0,0,0,0,0,0,0
67,129,688,16438,840,0,0,0,0,0,0,0,0,0,0,0
68,129,750,16480,974,0,0,0,0,0,0,0,0,0,0,0
69,129,736,16462,890,0,0,0,0,0,0,0,0,0,0,0
70,129,650,16476,936,0,0,0,0,0,0,0,0,0,0,0
71,129,626,16420,882,0,0,0,0,0,0,0,0,0,0,0
72,129,616,16442,1022,0,0,0,0,0,0,0,0,0,0,0
73,129,620,16422,1100,0,0,0,0,0,0,0,0,0,0,0
74,129,628,16394,948,0,0,0,0,0,0,0,0,0,0,0
75,129,580,16450,854,0,0,0,0,0,0,0,0,0,0,0
76,129,620,16492,920,0,0,0,0,0,0,0,0,0,0,0
77,129,618,16364,1138,0,0,0,0,0,0,0,0,0,0,0
78,129,670,16360,1096,0,0,0,0,0,0,0,0,0,0,0
79,129,538,16466,1006,0,0,0,0,0,0,0,0,0,0,0
80,129,488,16362,1022,0,0,0,0,0,0,0,0,0,0,0
81,129,526,16474,1032,0,0,0,0,0,0,0,0,0,0,0
82,129,536,16468,878,0,0,0,0,0,0,0,0,0,0,0
83,129,512,16440,920,0,0,0,0,0,0,0,0,0,0,0
84,129,600,16388,1362,0,0,0,0,0,0,0,0,0,0,0
85,129,528,16462,1218,0,0,0,0,0,0,0,0,0,0,0
86,129,510,16384,1102,0,0,0,0,0,0,0,0,0,0,0
87,129,598,16412,1192,0,0,0,0,0,0,0,0,0,0,0
88,129,426,16426,1026,0,0,0,0,0,0,0,0,0,0,0
89,129,538,16390,1072,0,0,0,0,0,0,0,0,0,0,0
90,129,568,16492,1030,0,0,0,0,0,0,0,0,0,0,0
91,129,532,16446,824,0,0,0,0,0,0,0,0,0,0,0
92,129,572,16464,756,0,0,0,0,0,0,0,0,0,0,0
93,129,540,16452,814,0,0,0,0,0,0,0,0,0,0,0
94,129,2222,17402,5146,0,0,0,0,0,0,0,0,0,0,0
95,129,884,16484,2164,0,0,0,0,0,0,0,0,0,0,0
96,129,730,16464,1408,0,0,0,0,0,0,0,0,0,0,0
97,129,704,16464,1174,0,0,0,0,0,0,0,0,0,0,0
98,129,720,16476,1218,0,0,0,0,0,0,0,0,0,0,0
99,129,508,16488,1072,0,0,0,0,0,0,0,0,0,0,0
100,129,474,16348,1120,0,0,0,0,0,0,0,0,0,0,0
101,129,660,16376,1010,0,0,0,0,0,0,0,0,0,0,0
102,129,776,16556,884,0,0,0,0,0,0,0,0,0,0,0
103,129,612,16426,604,0,0,0,0,0,0,0,0,0,0,0
104,129,536,16256,696,0,0,0,0,0,0,0,0,0,0,0
105,129,742,16508,606,0,0,0,0,0,0,0,0,0,0,0
106,129,998,16516,826,0,0,0,0,0,0,0,0,0,0,0
107,129,808,16462,666,0,0,0,0,0,0,0,0,0,0,0
108,129,714,16436,950,0,0,0,0,0,0,0,0,0,0,0
109,129,734,16374,794,0,0,0,0,0,0,0,0,0,0,0
110,129,950,16462,784,0,0,0,0,0,0,0,0,0,0,0
111,129,884,16472,690,0,0,0,0,0,0,0,0,0,0,0
112,129,822,16484,762,0,0,0,0,0,0,0,0,0,0,0
113,129,792,16338,704,0,0,0,0,0,0,0,0,0,0,0
114,129,554,16412,856,0,0,0,0,0,0,0,0,0,0,0
115,129,656,16488,882,0,0,0,0,0,0,0,0,0,0,0
116,129,756,16412,1054,0,0,0,0,0,0,0,0,0,0,0
117,129,786,16428,1036,0,0,0,0,0,0,0,0,0,0,0
118,129,778,16400,910,0,0,0,0,0,0,0,0,0,0,0
