ProgrNum,PacketType,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,Q0,Q1,Q2,Q3,Vbat
0,129,-514,8104,14244,0,0,0,0,0,0,0,0,0,0,0
1,129,-548,7966,14258,0,0,0,0,0,0,0,0,0,0,0
2,129,-596,7970,14184,0,0,0,0,0,0,0,0,0,0,0
3,129,-558,8038,14214,0,0,0,0,0,0,0,0,0,0,0
4,129,-610,8040,14354,0,0,0,0,0,0,0,0,0,0,0
5,129,-576,7970,14324,0,0,0,0,0,0,0,0,0,0,0
6,129,-570,8134,14250,0,0,0,0,0,0,0,0,0,0,0
7,129,-572,7954,14218,0,0,0,0,0,0,0,0,0,0,0
8,129,-580,8052,14202,0,0,0,0,0,0,0,0,0,0,0
9,129,-542,7980,14234,0,0,0,0,0,0,0,0,0,0,0
10,129,-612,7996,14174,0,0,0,0,0,0,0,0,0,0,0
11,129,-580,8006,14344,0,0,0,0,0,0,0,0,0,0,0
12,129,-598,8092,14112,0,0,0,0,0,0,0,0,0,0,0
13,129,-586,7988,14286,0,0,0,0,0,0,0,0,0,0,0
14,129,-598,8108,14286,0,0,0,0,0,0,0,0,0,0,0
15,129,-538,8050,14348,0,0,0,0,0,0,0,0,0,0,0
16,129,-600,7990,14228,0,0,0,0,0,0,0,0,0,0,0
17,129,-650,8084,14328,0,0,0,0,0,0,0,0,0,0,0
18,129,-528,8106,14370,0,0,0,0,0,0,0,0,0,0,0
19,129,-562,7990,14310,0,0,0,0,0,0,0,0,0,0,0
20,129,-660,8000,14202,0,0,0,0,0,0,0,0,0,0,0
21,129,-542,8068,14272,0,0,0,0,0,0,0,0,0,0,0
22,129,-642,8000,14226,0,0,0,0,0,0,0,0,0,0,0
23,129,-562,8124,14180,0,0,0,0,0,0,0,0,0,0,0
24,129,-558,8032,14318,0,0,0,0,0,0,0,0,0,0,0
25,129,-568,7948,14320,0,0,0,0,0,0,0,0,0,0,0
26,129,-576,8040,14192,0,0,0,0,0,0,0,0,0,0,0
27,129,-616,8096,14318,0,0,0,0,0,0,0,0,0,0,0
28,129,-636,8052,14318,0,0,0,0,0,0,0,0,0,0,0
29,129,-540,8016,14058,0,0,0,0,0,0,0,0,0,0,0
30,129,-604,8042,14334,0,0,0,0,0,0,0,0,0,0,0
31,129,-592,8014,14106,0,0,0,0,0,0,0,0,0,0,0
32,129,-584,8072,14296,0,0,0,0,0,0,0,0,0,0,0
33,129,-568,8006,14146,0,0,0,0,0,0,0,0,0,0,0
34,129,-572,7980,14334,0,0,0,0,0,0,0,0,0,0,0
35,129,-552,8024,14256,0,0,0,0,0,0,0,0,0,0,0
36,129,-578,7980,14144,0,0,0,0,0,0,0,0,0,0,0
37,129,-606,7988,14346,0,0,0,0,0,0,0,0,0,0,0
38,129,-550,8094,14240,0,0,0,0,0,0,0,0,0,0,0
39,129,-576,7996,14172,0,0,0,0,0,0,0,0,0,0,0
40,129,-600,7950,14168,0,0,0,0,0,0,0,0,0,0,0
41,129,-592,8076,14438,0,0,0,0,0,0,0,0,0,0,0
42,129,-636,8066,14352,0,0,0,0,0,0,0,0,0,0,0
43,129,-598,7964,14308,0,0,0,0,0,0,0,0,0,0,0
44,129,-536,7990,14108,0,0,0,0,0,0,0,0,0,0,0
45,129,-520,8108,14300,0,0,0,0,0,0,0,0,0,0,0
46,129,-624,7894,14160,0,0,0,0,0,0,0,0,0,0,0
47,129,-612,7984,14310,0,0,0,0,0,0,0,0,0,0,0
48,129,-558,8112,14176,0,0,0,0,0,0,0,0,0,0,0
49,129,-540,7988,14216,0,0,0,0,0,0,0,0,0,0,0
50,129,-592,8130,14296,0,0,0,0,0,0,0,0,0,0,0
51,129,-600,8034,14250,0,0,0,0,0,0,0,0,0,0,0
52,129,-576,8034,14254,0,0,0,0,0,0,0,0,0,0,0
53,129,-564,7960,14214,0,0,0,0,0,0,0,0,0,0,0
54,129,-612,8090,14204,0,0,0,0,0,0,0,0,0,0,0
55,129,-550,7986,14294,0,0,0,0,0,0,0,0,0,0,0
56,129,-568,8002,14230,0,0,0,0,0,0,0,0,0,0,0
57,129,-670,7964,14328,0,0,0,0,0,0,0,0,0,0,0
58,129,-544,7936,14274,0,0,0,0,0,0,0,0,0,0,0
59,129,-536,7986,14300,0,0,0,0,0,0,0,0,0,0,0
60,129,-594,8086,14174,0,0,0,0,0,0,0,0,0,0,0
61,129,-656,7982,14318,0,0,0,0,0,0,0,0,0,0,0
62,129,-564,8006,14226,0,0,0,0,0,0,0,0,0,0,0
63,129,-644,8134,14320,0,0,0,0,0,0,0,0,0,0,0
64,129,-640,7960,14258,0,0,0,0,0,0,0,0,0,0,0
65,129,-636,8038,14112,0,0,0,0,0,0,0,0,0,0,0
66,129,-606,8180,14286,0,0,0,0,0,0,0,0,0,0,0
67,129,-598,8026,14260,0,0,0,0,0,0,0,0,0,0,0
68,129,-576,8024,14218,0,0,0,0,0,0,0,0,0,0,0
69,129,-614,8038,14180,0,0,0,0,0,0,0,0,0,0,0
70,129,-566,8034,14398,0,0,0,0,0,0,0,0,0,0,0
71,129,-614,8086,14224,0,0,0,0,0,0,0,0,0,0,0
72,129,-564,8042,14328,0,0,0,0,0,0,0,0,0,0,0
73,129,-652,8008,14276,0,0,0,0,0,0,0,0,0,0,0
74,129,-574,8024,14250,0,0,0,0,0,0,0,0,0,0,0
75,129,-634,8122,14342,0,0,0,0,0,0,0,0,0,0,0
76,129,-598,7994,14192,0,0,0,0,0,0,0,0,0,0,0
77,129,-514,8044,14218,0,0,0,0,0,0,0,0,0,0,0
78,129,-620,8098,14280,0,0,0,0,0,0,0,0,0,0,0
79,129,-544,8028,14264,0,0,0,0,0,0,0,0,0,0,0
80,129,-540,8002,14200,0,0,0,0,0,0,0,0,0,0,0
81,129,-534,8070,14276,0,0,0,0,0,0,0,0,0,0,0
82,129,-580,8042,14208,0,0,0,0,0,0,0,0,0,0,0
83,129,-610,8042,14244,0,0,0,0,0,0,0,0,0,0,0
84,129,-652,8060,14160,0,0,0,0,0,0,0,0,0,0,0
85,129,-592,7990,14234,0,0,0,0,0,0,0,0,0,0,0
86,129,-552,8042,14240,0,0,0,0,0,0,0,0,0,0,0
87,129,-634,8112,14360,0,0,0,0,0,0,0,0,0,0,0
88,129,-604,7938,14350,0,0,0,0,0,0,0,0,0,0,0
89,129,-634,8064,14162,0,0,0,0,0,0,0,0,0,0,0
90,129,-554,8014,14232,0,0,0,0,0,0,0,0,0,0,0
91,129,-622,8068,14290,0,0,0,0,0,0,0,0,0,0,0
92,129,-648,7972,14222,0,0,0,0,0,0,0,0,0,0,0
93,129,-622,8078,14228,0,0,0,0,0,0,0,0,0,0,0
94,129,-660,8050,14270,0,0,0,0,0,0,0,0,0,0,0
95,129,-536,8012,14210,0,0,0,0,0,0,0,0,0,0,0
96,129,-548,7928,14194,0,0,0,0,0,0,0,0,0,0,0
97,129,-522,8006,14380,0,0,0,0,0,0,0,0,0,0,0
98,129,-644,7944,14196,0,0,0,0,0,0,0,0,0,0,0
99,129,-576,8062,14212,0,0,0,0,0,0,0,0,0,0,0
100,129,-542,7946,14186,0,0,0,0,0,0,0,0,0,0,0
101,129,-594,7982,14168,0,0,0,0,0,0,0,0,0,0,0
102,129,-632,8100,14250,0,0,0,0,0,0,0,0,0,0,0
103,129,-592,8036,14226,0,0,0,0,0,0,0,0,0,0,0
104,129,-574,7966,14212,0,0,0,0,0,0,0,0,0,0,0
105,129,-596,8112,14230,0,0,0,0,0,0,0,0,0,0,0
106,129,-634,8104,14242,0,0,0,0,0,0,0,0,0,0,0
107,129,-600,7988,14204,0,0,0,0,0,0,0,0,0,0,0
108,129,-576,8114,14372,0,0,0,0,0,0,0,0,0,0,0
109,129,-520,8078,14364,0,0,0,0,0,0,0,0,0,0,0
110,129,-650,8064,13992,0,0,0,0,0,0,0,0,0,0,0
111,129,-554,8000,14302,0,0,0,0,0,0,0,0,0,0,0
112,129,-614,8122,14058,0,0,0,0,0,0,0,0,0,0,0
113,129,-634,7986,14234,0,0,0,0,0,0,0,0,0,0,0
114,129,-556,7990,14204,0,0,0,0,0,0,0,0,0,0,0
115,129,-516,8012,14198,0,0,0,0,0,0,0,0,0,0,0
116,129,-530,7992,14096,0,0,0,0,0,0,0,0,0,0,0
117,129,-586,8050,14248,0,0,0,0,0,0,0,0,0,0,0
118,129,-596,7974,14312,0,0,0,0,0,0,0,0,0,0,0
119,129,-664,7958,14206,0,0,0,0,0,0,0,0,0,0,0
120,129,-510,8068,14304,0,0,0,0,0,0,0,0,0,0,0
121,129,-590,8112,14166,0,0,0,0,0,0,0,0,0,0,0
122,129,-558,7970,14080,0,0,0,0,0,0,0,0,0,0,0
