ProgrNum,PacketType,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,Q0,Q1,Q2,Q3,Vbat
0,129,-1018,14320,8340,0,0,0,0,0,0,0,0,0,0,0
1,129,-1032,14362,8410,0,0,0,0,0,0,0,0,0,0,0
2,129,-1032,14322,8476,0,0,0,0,0,0,0,0,0,0,0
3,129,-1086,14274,8370,0,0,0,0,0,0,0,0,0,0,0
4,129,-1064,14226,8384,0,0,0,0,0,0,0,0,0,0,0
5,129,-950,14388,8400,0,0,0,0,0,0,0,0,0,0,0
6,129,-1016,14276,8246,0,0,0,0,0,0,0,0,0,0,0
7,129,-974,14238,8294,0,0,0,0,0,0,0,0,0,0,0
8,129,-954,14290,8378,0,0,0,0,0,0,0,0,0,0,0
9,129,-1056,14336,8398,0,0,0,0,0,0,0,0,0,0,0
10,129,-952,14340,8274,0,0,0,0,0,0,0,0,0,0,0
11,129,-978,14330,8374,0,0,0,0,0,0,0,0,0,0,0
12,129,-1016,14242,8382,0,0,0,0,0,0,0,0,0,0,0
13,129,-1038,14212,8438,0,0,0,0,0,0,0,0,0,0,0
14,129,-980,14272,8420,0,0,0,0,0,0,0,0,0,0,0
15,129,-948,14226,8338,0,0,0,0,0,0,0,0,0,0,0
16,129,-922,14246,8362,0,0,0,0,0,0,0,0,0,0,0
17,129,-1018,14230,8400,0,0,0,0,0,0,0,0,0,0,0
18,129,-1040,14228,8362,0,0,0,0,0,0,0,0,0,0,0
19,129,-1006,14284,8390,0,0,0,0,0,0,0,0,0,0,0
20,129,-1042,14372,8324,0,0,0,0,0,0,0,0,0,0,0
21,129,-1036,14302,8354,0,0,0,0,0,0,0,0,0,0,0
22,129,-988,14264,8440,0,0,0,0,0,0,0,0,0,0,0
23,129,-1008,14334,8268,0,0,0,0,0,0,0,0,0,0,0
24,129,-1048,14278,8360,0,0,0,0,0,0,0,0,0,0,0
25,129,-996,14246,8300,0,0,0,0,0,0,0,0,0,0,0
26,129,-954,14270,8412,0,0,0,0,0,0,0,0,0,0,0
27,129,-1032,14296,8282,0,0,0,0,0,0,0,0,0,0,0
28,129,-1004,14330,8428,0,0,0,0,0,0,0,0,0,0,0
29,129,-1036,14352,8324,0,0,0,0,0,0,0,0,0,0,0
30,129,-1056,14204,8360,0,0,0,0,0,0,0,0,0,0,0
31,129,-936,14320,8330,0,0,0,0,0,0,0,0,0,0,0
32,129,-1054,14322,8400,0,0,0,0,0,0,0,0,0,0,0
33,129,-1000,14200,8328,0,0,0,0,0,0,0,0,0,0,0
34,129,-984,14322,8342,0,0,0,0,0,0,0,0,0,0,0
35,129,-1018,14214,8310,0,0,0,0,0,0,0,0,0,0,0
36,129,-1056,14356,8386,0,0,0,0,0,0,0,0,0,0,0
37,129,-1030,14306,8294,0,0,0,0,0,0,0,0,0,0,0
38,129,-1026,14290,8420,0,0,0,0,0,0,0,0,0,0,0
39,129,-1040,14246,8338,0,0,0,0,0,0,0,0,0,0,0
40,129,-986,14340,8328,0,0,0,0,0,0,0,0,0,0,0
41,129,-956,14314,8360,0,0,0,0,0,0,0,0,0,0,0
42,129,-1016,14202,8396,0,0,0,0,0,0,0,0,0,0,0
43,129,-1020,14242,8218,0,0,0,0,0,0,0,0,0,0,0
44,129,-964,14250,8342,0,0,0,0,0,0,0,0,0,0,0
45,129,-1008,14226,8276,0,0,0,0,0,0,0,0,0,0,0
46,129,-902,14268,8266,0,0,0,0,0,0,0,0,0,0,0
47,129,-926,14320,8398,0,0,0,0,0,0,0,0,0,0,0
48,129,-954,14268,8378,0,0,0,0,0,0,0,0,0,0,0
49,129,-934,14272,8442,0,0,0,0,0,0,0,0,0,0,0
50,129,-1014,14262,8298,0,0,0,0,0,0,0,0,0,0,0
51,129,-1024,14200,8578,0,0,0,0,0,0,0,0,0,0,0
52,129,-1058,14306,8364,0,0,0,0,0,0,0,0,0,0,0
53,129,-968,14290,8302,0,0,0,0,0,0,0,0,0,0,0
54,129,-1044,14284,8512,0,0,0,0,0,0,0,0,0,0,0
55,129,-998,14250,8374,0,0,0,0,0,0,0,0,0,0,0
56,129,-1002,14358,8256,0,0,0,0,0,0,0,0,0,0,0
57,129,-1070,14222,8402,0,0,0,0,0,0,0,0,0,0,0
58,129,-998,14358,8358,0,0,0,0,0,0,0,0,0,0,0
59,129,-962,14340,8242,0,0,0,0,0,0,0,0,0,0,0
60,129,-1042,14184,8478,0,0,0,0,0,0,0,0,0,0,0
61,129,-964,14258,8204,0,0,0,0,0,0,0,0,0,0,0
62,129,-1046,14276,8266,0,0,0,0,0,0,0,0,0,0,0
63,129,-1034,14188,8246,0,0,0,0,0,0,0,0,0,0,0
64,129,-1018,14328,8270,0,0,0,0,0,0,0,0,0,0,0
65,129,-978,14314,8310,0,0,0,0,0,0,0,0,0,0,0
66,129,-994,14290,8516,0,0,0,0,0,0,0,0,0,0,0
67,129,-1038,14322,8330,0,0,0,0,0,0,0,0,0,0,0
68,129,-1022,14314,8434,0,0,0,0,0,0,0,0,0,0,0
69,129,-1058,14260,8404,0,0,0,0,0,0,0,0,0,0,0
70,129,-980,14354,8378,0,0,0,0,0,0,0,0,0,0,0
71,129,-952,14308,8298,0,0,0,0,0,0,0,0,0,0,0
72,129,-1018,14168,8400,0,0,0,0,0,0,0,0,0,0,0
73,129,-1066,14252,8318,0,0,0,0,0,0,0,0,0,0,0
74,129,-1022,14284,8262,0,0,0,0,0,0,0,0,0,0,0
75,129,-1058,14310,8314,0,0,0,0,0,0,0,0,0,0,0
76,129,-958,14280,8352,0,0,0,0,0,0,0,0,0,0,0
77,129,-1052,14332,8302,0,0,0,0,0,0,0,0,0,0,0
78,129,-970,14250,8250,0,0,0,0,0,0,0,0,0,0,0
79,129,-970,14262,8406,0,0,0,0,0,0,0,0,0,0,0
80,129,-1010,14258,8356,0,0,0,0,0,0,0,0,0,0,0
81,129,-1022,14294,8382,0,0,0,0,0,0,0,0,0,0,0
82,129,-952,14322,8256,0,0,0,0,0,0,0,0,0,0,0
83,129,-984,14226,8290,0,0,0,0,0,0,0,0,0,0,0
84,129,-1034,14246,8328,0,0,0,0,0,0,0,0,0,0,0
85,129,-1048,14374,8450,0,0,0,0,0,0,0,0,0,0,0
86,129,-984,14278,8396,0,0,0,0,0,0,0,0,0,0,0
87,129,-1062,14288,8246,0,0,0,0,0,0,0,0,0,0,0
88,129,-1000,14340,8412,0,0,0,0,0,0,0,0,0,0,0
89,129,-1086,14234,8244,0,0,0,0,0,0,0,0,0,0,0
90,129,-990,14358,8390,0,0,0,0,0,0,0,0,0,0,0
91,129,-1056,14248,8288,0,0,0,0,0,0,0,0,0,0,0
92,129,-940,14264,8286,0,0,0,0,0,0,0,0,0,0,0
93,129,-1002,14322,8276,0,0,0,0,0,0,0,0,0,0,0
94,129,-1014,14368,8408,0,0,0,0,0,0,0,0,0,0,0
95,129,-996,14290,8384,0,0,0,0,0,0,0,0,0,0,0
96,129,-1004,14276,8366,0,0,0,0,0,0,0,0,0,0,0
97,129,-952,14270,8124,0,0,0,0,0,0,0,0,0,0,0
98,129,-998,14370,8388,0,0,0,0,0,0,0,0,0,0,0
99,129,-1014,14316,8216,0,0,0,0,0,0,0,0,0,0,0
100,129,-1054,14314,8406,0,0,0,0,0,0,0,0,0,0,0
101,129,-970,14354,8348,0,0,0,0,0,0,0,0,0,0,0
102,129,-960,14300,8352,0,0,0,0,0,0,0,0,0,0,0
103,129,-1042,14300,8380,0,0,0,0,0,0,0,0,0,0,0
104,129,-1006,14266,8362,0,0,0,0,0,0,0,0,0,0,0
105,129,-1062,14234,8290,0,0,0,0,0,0,0,0,0,0,0
106,129,-1060,14240,8324,0,0,0,0,0,0,0,0,0,0,0
107,129,-1050,14358,8310,0,0,0,0,0,0,0,0,0,0,0
108,129,-1000,14246,8406,0,0,0,0,0,0,0,0,0,0,0
109,129,-1008,14280,8302,0,0,0,0,0,0,0,0,0,0,0
110,129,-954,14348,8494,0,0,0,0,0,0,0,0,0,0,0
111,129,-1050,14232,8464,0,0,0,0,0,0,0,0,0,0,0
112,129,-914,14284,8370,0,0,0,0,0,0,0,0,0,0,0
113,129,-1014,14330,8372,0,0,0,0,0,0,0,0,0,0,0
114,129,-1034,14268,8316,0,0,0,0,0,0,0,0,0,0,0
115,129,-928,14390,8380,0,0,0,0,0,0,0,0,0,0,0
116,129,-952,14282,8464,0,0,0,0,0,0,0,0,0,0,0
117,129,-1048,14290,8290,0,0,0,0,0,0,0,0,0,0,0
118,129,-974,14242,8288,0,0,0,0,0,0,0,0,0,0,0
119,129,-926,14304,8342,0,0,0,0,0,0,0,0,0,0,0
120,129,-1022,14248,8342,0,0,0,0,0,0,0,0,0,0,0
121,129,-976,14282,8256,0,0,0,0,0,0,0,0,0,0,0
122,129,-1000,14194,8400,0,0,0,0,0,0,0,0,0,0,0
123,129,-1032,14342,8320,0,0,0,0,0,0,0,0,0,0,0
124,129,-1040,14322,8252,0,0,0,0,0,0,0,0,0,0,0
125,129,-1040,14220,8292,0,0,0,0,0,0,0,0,0,0,0
126,129,-958,14270,8344,0,0,0,0,0,0,0,0,0,0,0
127,129,-990,14266,8260,0,0,0,0,0,0,0,0,0,0,0
