ProgrNum,PacketType,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,Q0,Q1,Q2,Q3,Vbat
0,129,5812,15614,436,0,0,0,0,0,0,0,0,0,0,0
1,129,5776,15598,400,0,0,0,0,0,0,0,0,0,0,0
2,129,5692,15708,316,0,0,0,0,0,0,0,0,0,0,0
3,129,5788,15592,420,0,0,0,0,0,0,0,0,0,0,0
4,129,5758,15666,436,0,0,0,0,0,0,0,0,0,0,0
5,129,5848,15662,446,0,0,0,0,0,0,0,0,0,0,0
6,129,5834,15512,462,0,0,0,0,0,0,0,0,0,0,0
7,129,5866,15606,410,0,0,0,0,0,0,0,0,0,0,0
8,129,5824,15714,396,0,0,0,0,0,0,0,0,0,0,0
9,129,5816,15580,336,0,0,0,0,0,0,0,0,0,0,0
10,129,5756,15658,424,0,0,0,0,0,0,0,0,0,0,0
11,129,5742,15592,364,0,0,0,0,0,0,0,0,0,0,0
12,129,5756,15600,256,0,0,0,0,0,0,0,0,0,0,0
13,129,5784,15666,338,0,0,0,0,0,0,0,0,0,0,0
14,129,5808,15702,332,0,0,0,0,0,0,0,0,0,0,0
15,129,5814,15642,326,0,0,0,0,0,0,0,0,0,0,0
16,129,5830,15624,424,0,0,0,0,0,0,0,0,0,0,0
17,129,5768,15552,408,0,0,0,0,0,0,0,0,0,0,0
18,129,5692,15624,348,0,0,0,0,0,0,0,0,0,0,0
19,129,5808,15646,436,0,0,0,0,0,0,0,0,0,0,0
20,129,5644,15576,348,0,0,0,0,0,0,0,0,0,0,0
21,129,5838,15714,312,0,0,0,0,0,0,0,0,0,0,0
22,129,5746,15620,370,0,0,0,0,0,0,0,0,0,0,0
23,129,5704,15538,424,0,0,0,0,0,0,0,0,0,0,0
24,129,5814,15640,286,0,0,0,0,0,0,0,0,0,0,0
25,129,5766,15710,444,0,0,0,0,0,0,0,0,0,0,0
26,129,5788,15586,368,0,0,0,0,0,0,0,0,0,0,0
27,129,5764,15742,350,0,0,0,0,0,0,0,0,0,0,0
28,129,5772,15576,434,0,0,0,0,0,0,0,0,0,0,0
29,129,5776,15718,438,0,0,0,0,0,0,0,0,0,0,0
