ProgrNum,PacketType,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,Q0,Q1,Q2,Q3,Vbat
0,129,16194,2770,148,0,0,0,0,0,0,0,0,0,0,0
1,129,16186,2766,70,0,0,0,0,0,0,0,0,0,0,0
2,129,16148,2884,82,0,0,0,0,0,0,0,0,0,0,0
3,129,16182,2698,90,0,0,0,0,0,0,0,0,0,0,0
4,129,16154,2812,-2,0,0,0,0,0,0,0,0,0,0,0
5,129,16256,2826,162,0,0,0,0,0,0,0,0,0,0,0
6,129,16148,2730,84,0,0,0,0,0,0,0,0,0,0,0
7,129,16220,2716,-28,0,0,0,0,0,0,0,0,0,0,0
8,129,16168,2762,-42,0,0,0,0,0,0,0,0,0,0,0
9,129,16204,2706,58,0,0,0,0,0,0,0,0,0,0,0
10,129,16154,2754,134,0,0,0,0,0,0,0,0,0,0,0
11,129,16170,2770,-48,0,0,0,0,0,0,0,0,0,0,0
12,129,16220,2682,210,0,0,0,0,0,0,0,0,0,0,0
13,129,16186,2748,16,0,0,0,0,0,0,0,0,0,0,0
14,129,16230,2784,184,0,0,0,0,0,0,0,0,0,0,0
15,129,16180,2676,140,0,0,0,0,0,0,0,0,0,0,0
16,129,16256,2722,164,0,0,0,0,0,0,0,0,0,0,0
17,129,16176,2820,150,0,0,0,0,0,0,0,0,0,0,0
18,129,16180,2798,16,0,0,0,0,0,0,0,0,0,0,0
19,129,16138,2712,158,0,0,0,0,0,0,0,0,0,0,0
20,129,16258,2676,94,0,0,0,0,0,0,0,0,0,0,0
21,129,16164,2658,210,0,0,0,0,0,0,0,0,0,0,0
22,129,16190,2744,100,0,0,0,0,0,0,0,0,0,0,0
23,129,16214,2832,154,0,0,0,0,0,0,0,0,0,0,0
24,129,16164,2648,222,0,0,0,0,0,0,0,0,0,0,0
25,129,16172,2818,116,0,0,0,0,0,0,0,0,0,0,0
26,129,16250,2728,96,0,0,0,0,0,0,0,0,0,0,0
27,129,16206,2558,36,0,0,0,0,0,0,0,0,0,0,0
28,129,16252,2860,40,0,0,0,0,0,0,0,0,0,0,0
29,129,16194,2734,54,0,0,0,0,0,0,0,0,0,0,0
30,129,16168,2698,142,0,0,0,0,0,0,0,0,0,0,0
31,129,16238,2798,294,0,0,0,0,0,0,0,0,0,0,0
32,129,16166,2808,126,0,0,0,0,0,0,0,0,0,0,0
33,129,16210,2716,128,0,0,0,0,0,0,0,0,0,0,0
34,129,16204,2768,-34,0,0,0,0,0,0,0,0,0,0,0
35,129,16242,2696,146,0,0,0,0,0,0,0,0,0,0,0
36,129,16158,2730,80,0,0,0,0,0,0,0,0,0,0,0
37,129,16192,2830,100,0,0,0,0,0,0,0,0,0,0,0
38,129,16270,2776,86,0,0,0,0,0,0,0,0,0,0,0
39,129,16198,2764,172,0,0,0,0,0,0,0,0,0,0,0
40,129,16260,2850,160,0,0,0,0,0,0,0,0,0,0,0
41,129,16148,2710,64,0,0,0,0,0,0,0,0,0,0,0
42,129,16164,2726,118,0,0,0,0,0,0,0,0,0,0,0
43,129,16190,2754,116,0,0,0,0,0,0,0,0,0,0,0
44,129,16144,2748,0,0,0,0,0,0,0,0,0,0,0,0
45,129,16162,2696,144,0,0,0,0,0,0,0,0,0,0,0
46,129,16200,2740,110,0,0,0,0,0,0,0,0,0,0,0
47,129,16210,2770,96,0,0,0,0,0,0,0,0,0,0,0
48,129,16184,2694,98,0,0,0,0,0,0,0,0,0,0,0
49,129,16152,2758,140,0,0,0,0,0,0,0,0,0,0,0
50,129,16214,2692,62,0,0,0,0,0,0,0,0,0,0,0
51,129,16182,2738,134,0,0,0,0,0,0,0,0,0,0,0
52,129,16134,2782,92,0,0,0,0,0,0,0,0,0,0,0
53,129,16252,2726,84,0,0,0,0,0,0,0,0,0,0,0
54,129,16234,2656,36,0,0,0,0,0,0,0,0,0,0,0
55,129,16254,2784,88,0,0,0,0,0,0,0,0,0,0,0
56,129,16112,2664,22,0,0,0,0,0,0,0,0,0,0,0
57,129,16244,2662,164,0,0,0,0,0,0,0,0,0,0,0
58,129,16220,2806,40,0,0,0,0,0,0,0,0,0,0,0
59,129,16196,2712,204,0,0,0,0,0,0,0,0,0,0,0
60,129,16210,2780,140,0,0,0,0,0,0,0,0,0,0,0
61,129,16202,2744,38,0,0,0,0,0,0,0,0,0,0,0
62,129,16126,2794,40,0,0,0,0,0,0,0,0,0,0,0
63,129,16156,2782,242,0,0,0,0,0,0,0,0,0,0,0
64,129,16344,2664,10,0,0,0,0,0,0,0,0,0,0,0
65,129,16186,2794,220,0,0,0,0,0,0,0,0,0,0,0
66,129,16148,2720,36,0,0,0,0,0,0,0,0,0,0,0
67,129,16260,2818,94,0,0,0,0,0,0,0,0,0,0,0
68,129,16184,2746,-32,0,0,0,0,0,0,0,0,0,0,0
69,129,16080,2778,182,0,0,0,0,0,0,0,0,0,0,0
